Timestamp (UTC),Open,High,Low,Close,RB Jun23-Jul23 Calendar: Volume,RB Jun23-Jul23 Calendar: ATR ‌ATR‌ (14)
2023-03-08 17:45:00,0.0410,0.0416,0.0408,0.0416,196,7.491702891
2023-03-08 18:00:00,0.0416,0.0418,0.0414,0.0418,46,7.242295542
2023-03-08 18:15:00,0.0418,0.0422,0.0417,0.0420,40,7.082131575
2023-03-08 18:30:00,0.0418,0.0424,0.0417,0.0423,89,7.076265034
2023-03-08 18:45:00,0.0423,0.0426,0.0421,0.0423,179,6.927960388
2023-03-08 19:00:00,0.0424,0.0427,0.0421,0.0423,100,6.861677503
2023-03-08 19:15:00,0.0424,0.0424,0.0408,0.0410,718,7.514414825
2023-03-08 19:30:00,0.0412,0.0414,0.0409,0.0411,112,7.334813766
2023-03-08 19:45:00,0.0411,0.0411,0.0409,0.0409,24,6.95375564
2023-03-08 20:00:00,0.0409,0.0414,0.0409,0.0414,127,6.814201665
2023-03-08 20:15:00,0.0409,0.0412,0.0409,0.0412,6,6.684615832
2023-03-08 20:30:00,0.0411,0.0412,0.0411,0.0412,7,6.278571844
2023-03-08 20:45:00,0.0413,0.0413,0.0413,0.0413,5,5.901530998
2023-03-08 21:00:00,0.0414,0.0417,0.0414,0.0417,19,5.765707355
2023-03-08 21:15:00,0.0417,0.0417,0.0417,0.0417,1,5.353871116
2023-03-08 21:30:00,0.0418,0.0420,0.0418,0.0420,7,5.185737465
2023-03-08 21:45:00,0.0420,0.0420,0.0415,0.0419,17,5.172470503
2023-03-09 00:45:00,0.0418,0.0418,0.0418,0.0418,1,4.874436895
2023-03-09 01:00:00,0.0418,0.0418,0.0418,0.0418,1,4.526262831
2023-03-09 06:15:00,0.0422,0.0423,0.0422,0.0423,2,4.560101201
2023-03-09 08:15:00,0.0425,0.0425,0.0424,0.0424,11,4.377236829
2023-03-09 08:30:00,0.0424,0.0427,0.0416,0.0416,11,4.850291341
2023-03-09 08:45:00,0.0426,0.0427,0.0426,0.0427,11,5.289556246
2023-03-09 09:00:00,0.0426,0.0428,0.0423,0.0423,7,5.268873657
2023-03-09 09:30:00,0.0426,0.0426,0.0426,0.0426,1,5.106811253
2023-03-09 09:45:00,0.0426,0.0427,0.0421,0.0421,4,5.170610449
2023-03-09 10:00:00,0.0420,0.0420,0.0420,0.0420,25,4.872709702
2023-03-09 10:15:00,0.0422,0.0424,0.0422,0.0423,7,4.810373295
2023-03-09 10:30:00,0.0425,0.0425,0.0425,0.0425,11,4.609632345
2023-03-09 10:45:00,0.0424,0.0425,0.0424,0.0425,9,4.351801464
2023-03-09 11:00:00,0.0424,0.0424,0.0422,0.0422,4,4.255244216
2023-03-09 11:15:00,0.0422,0.0422,0.0422,0.0422,1,3.951298201
2023-03-09 11:30:00,0.0424,0.0424,0.0424,0.0424,1,3.811919758
2023-03-09 11:45:00,0.0425,0.0426,0.0422,0.0423,10,3.825354061
2023-03-09 12:00:00,0.0422,0.0422,0.0419,0.0419,13,3.837828771
2023-03-09 12:15:00,0.0419,0.0423,0.0419,0.0420,19,3.84941243
2023-03-09 12:30:00,0.0419,0.0419,0.0416,0.0417,16,3.860168685
2023-03-09 12:45:00,0.0417,0.0417,0.0416,0.0416,12,3.655870922
2023-03-09 13:00:00,0.0416,0.0416,0.0412,0.0415,101,3.68045157
2023-03-09 13:15:00,0.0413,0.0415,0.0410,0.0411,91,3.77470503
2023-03-09 13:30:00,0.0415,0.0423,0.0415,0.0421,249,4.362226099
2023-03-09 13:45:00,0.0421,0.0421,0.0412,0.0414,193,4.693495663
2023-03-09 14:00:00,0.0414,0.0415,0.0404,0.0410,409,5.143960259
2023-03-09 14:15:00,0.0410,0.0410,0.0398,0.0403,242,5.633677383
2023-03-09 14:30:00,0.0404,0.0405,0.0401,0.0404,132,5.516986141
2023-03-09 14:45:00,0.0403,0.0411,0.0402,0.0406,173,5.765772846
2023-03-09 15:00:00,0.0405,0.0405,0.0395,0.0395,123,6.139646214
2023-03-09 15:15:00,0.0392,0.0392,0.0387,0.0388,88,6.272528627
2023-03-09 15:30:00,0.0388,0.0393,0.0385,0.0391,199,6.395919439
2023-03-09 15:45:00,0.0389,0.0391,0.0387,0.0388,39,6.224782337
2023-03-09 16:00:00,0.0385,0.0387,0.0382,0.0387,257,6.208726455
2023-03-09 16:15:00,0.0387,0.0388,0.0381,0.0382,69,6.265245994
2023-03-09 16:30:00,0.0382,0.0386,0.0380,0.0383,109,6.246299852
2023-03-09 16:45:00,0.0383,0.0384,0.0380,0.0381,102,6.085849862
2023-03-09 17:00:00,0.0380,0.0383,0.0375,0.0377,183,6.222574872
2023-03-09 17:15:00,0.0377,0.0378,0.0371,0.0373,148,6.278105239
2023-03-09 17:30:00,0.0373,0.0379,0.0372,0.0375,223,6.32966915
2023-03-09 17:45:00,0.0375,0.0375,0.0363,0.0364,253,6.734692782
2023-03-09 18:00:00,0.0365,0.0366,0.0363,0.0366,61,6.467929012
2023-03-09 18:15:00,0.0363,0.0366,0.0360,0.0366,119,6.434505511
2023-03-09 18:30:00,0.0367,0.0381,0.0366,0.0376,284,7.046326546
2023-03-09 18:45:00,0.0375,0.0376,0.0365,0.0367,77,7.328731793
2023-03-09 19:00:00,0.0367,0.0369,0.0354,0.0359,421,7.876679522
2023-03-09 19:15:00,0.0357,0.0363,0.0350,0.0352,1024,8.242630985
2023-03-09 19:30:00,0.0354,0.0354,0.0350,0.0354,98,7.939585914
2023-03-09 19:45:00,0.0353,0.0360,0.0353,0.0360,110,7.872472635
2023-03-09 20:00:00,0.0360,0.0360,0.0357,0.0357,6,7.524438875
2023-03-09 20:15:00,0.0358,0.0358,0.0356,0.0357,6,7.129836098
2023-03-09 20:30:00,0.0355,0.0358,0.0355,0.0356,18,6.834847806
2023-03-09 20:45:00,0.0354,0.0357,0.0354,0.0357,6,6.560930105
2023-03-09 21:00:00,0.0356,0.0356,0.0353,0.0353,20,6.378006526
2023-03-09 21:15:00,0.0352,0.0352,0.0352,0.0352,1,5.993863203
2023-03-09 21:30:00,0.0353,0.0353,0.0351,0.0351,9,5.70858726
2023-03-09 21:45:00,0.0352,0.0352,0.0350,0.0350,11,5.44368817
2023-03-09 23:00:00,0.0350,0.0350,0.0350,0.0350,23,5.054853301
2023-03-10 00:00:00,0.0350,0.0350,0.0350,0.0350,2,4.693792351
2023-03-10 00:15:00,0.0350,0.0350,0.0350,0.0350,1,4.358521468
2023-03-10 01:00:00,0.0351,0.0352,0.0351,0.0351,7,4.190055649
2023-03-10 02:45:00,0.0350,0.0350,0.0350,0.0350,2,3.962194531
2023-03-10 03:15:00,0.0350,0.0350,0.0350,0.0350,78,3.679180636
2023-03-10 03:30:00,0.0350,0.0350,0.0350,0.0350,32,3.416382019
2023-03-10 03:45:00,0.0350,0.0350,0.0350,0.0350,6,3.172354732
2023-03-10 06:00:00,0.0349,0.0349,0.0349,0.0349,8,3.017186537
2023-03-10 06:45:00,0.0345,0.0348,0.0341,0.0347,52,3.373101784
2023-03-10 07:00:00,0.0343,0.0346,0.0343,0.0346,4,3.417880228
2023-03-10 07:15:00,0.0342,0.0342,0.0342,0.0342,3,3.459460212
2023-03-10 07:30:00,0.0349,0.0357,0.0349,0.0357,28,4.283784483
2023-03-10 07:45:00,0.0356,0.0364,0.0356,0.0361,57,4.549228448
2023-03-10 08:00:00,0.0359,0.0362,0.0355,0.0356,122,4.724283559
2023-03-10 08:15:00,0.0356,0.0357,0.0355,0.0356,54,4.529691876
2023-03-10 08:30:00,0.0356,0.0359,0.0355,0.0355,48,4.491856742
2023-03-10 08:45:00,0.0356,0.0356,0.0355,0.0355,72,4.242438404
2023-03-10 09:00:00,0.0355,0.0358,0.0355,0.0358,51,4.153692803
2023-03-10 09:15:00,0.0358,0.0359,0.0355,0.0356,64,4.142714746
2023-03-10 09:30:00,0.0356,0.0358,0.0355,0.0356,34,4.061092264
2023-03-10 09:45:00,0.0358,0.0359,0.0356,0.0358,16,3.985299959
2023-03-10 10:00:00,0.0357,0.0360,0.0356,0.0358,41,3.986349962
2023-03-10 10:15:00,0.0360,0.0363,0.0360,0.0363,8,4.058753536
2023-03-10 10:30:00,0.0364,0.0364,0.0364,0.0364,2,3.840271141
2023-03-10 10:45:00,0.0364,0.0365,0.0364,0.0365,2,3.637394631
2023-03-10 11:00:00,0.0364,0.0364,0.0362,0.0362,4,3.591866443
2023-03-10 11:15:00,0.0362,0.0363,0.0362,0.0362,13,3.406733126
2023-03-10 11:30:00,0.0360,0.0360,0.0356,0.0357,8,3.591966474
2023-03-10 11:45:00,0.0356,0.0359,0.0356,0.0357,15,3.549683154
2023-03-10 12:00:00,0.0357,0.0358,0.0355,0.0355,31,3.510420072
2023-03-10 12:30:00,0.0360,0.0364,0.0360,0.0364,22,3.902532924
2023-03-10 12:45:00,0.0365,0.0366,0.0364,0.0364,11,3.766637715
2023-03-10 13:00:00,0.0360,0.0360,0.0357,0.0360,46,3.997592164
2023-03-10 13:15:00,0.0357,0.0359,0.0356,0.0359,44,3.997764152
2023-03-10 13:30:00,0.0360,0.0367,0.0358,0.0362,247,4.355066713
2023-03-10 13:45:00,0.0363,0.0368,0.0360,0.0361,80,4.61541909
2023-03-10 14:00:00,0.0361,0.0361,0.0355,0.0355,247,4.714317727
2023-03-10 14:15:00,0.0355,0.0356,0.0346,0.0351,287,5.091866461
2023-03-10 14:30:00,0.0351,0.0354,0.0344,0.0348,113,5.442447428
2023-03-10 14:45:00,0.0348,0.0351,0.0341,0.0350,61,5.767986897
2023-03-10 15:00:00,0.0350,0.0353,0.0346,0.0346,80,5.855987833
2023-03-10 15:15:00,0.0346,0.0353,0.0342,0.0351,406,6.223417274
2023-03-10 15:30:00,0.0351,0.0360,0.0350,0.0357,139,6.493173183
2023-03-10 15:45:00,0.0357,0.0384,0.0357,0.0382,161,7.957946527
2023-03-10 16:00:00,0.0379,0.0383,0.0372,0.0382,42,8.175236061
2023-03-10 16:15:00,0.0382,0.0387,0.0378,0.0384,216,8.23414777
2023-03-10 16:30:00,0.0383,0.0388,0.0382,0.0382,51,8.074565787
2023-03-10 16:45:00,0.0381,0.0381,0.0366,0.0373,150,8.640668231
2023-03-10 17:00:00,0.0373,0.0377,0.0370,0.0375,22,8.523477643
2023-03-10 17:15:00,0.0376,0.0376,0.0371,0.0375,22,8.271800668
2023-03-10 17:30:00,0.0375,0.0376,0.0373,0.0373,19,7.895243478
2023-03-10 17:45:00,0.0378,0.0378,0.0366,0.0366,16,8.188440372
2023-03-10 18:00:00,0.0368,0.0369,0.0367,0.0369,25,7.817837488
2023-03-10 18:15:00,0.0368,0.0374,0.0367,0.0374,72,7.759420525
2023-03-10 18:30:00,0.0375,0.0378,0.0369,0.0372,29,7.848033345
2023-03-10 18:45:00,0.0374,0.0376,0.0372,0.0372,29,7.57317382
2023-03-10 19:00:00,0.0372,0.0373,0.0365,0.0372,80,7.603661404
2023-03-10 19:15:00,0.0371,0.0373,0.0363,0.0365,435,7.774828447
2023-03-10 19:30:00,0.0365,0.0367,0.0360,0.0361,56,7.719483558
2023-03-10 19:45:00,0.0360,0.0363,0.0360,0.0362,14,7.382377589
2023-03-10 20:00:00,0.0360,0.0361,0.0360,0.0361,58,6.997922047
2023-03-10 20:15:00,0.0359,0.0361,0.0359,0.0361,4,6.640927615
2023-03-10 20:30:00,0.0360,0.0360,0.0360,0.0360,9,6.238004214
2023-03-10 20:45:00,0.0361,0.0361,0.0361,0.0361,1,5.863861056
2023-03-10 21:00:00,0.0361,0.0361,0.0361,0.0361,5,5.445013838
2023-03-10 21:15:00,0.0360,0.0360,0.0360,0.0360,3,5.127512849
2023-03-10 21:30:00,0.0362,0.0362,0.0362,0.0362,2,4.904119074
2023-03-10 21:45:00,0.0361,0.0364,0.0360,0.0364,18,4.839539141
2023-03-12 22:00:00,0.0366,0.0366,0.0366,0.0366,1,4.636714916
2023-03-12 22:30:00,0.0367,0.0374,0.0367,0.0373,30,4.876949565
2023-03-13 01:00:00,0.0365,0.0365,0.0365,0.0365,4,5.100024596
2023-03-13 01:15:00,0.0365,0.0365,0.0364,0.0364,7,4.807165696
2023-03-13 07:00:00,0.0362,0.0363,0.0362,0.0363,3,4.606653861
2023-03-13 07:45:00,0.0367,0.0367,0.0367,0.0367,1,4.563321442
2023-03-13 08:15:00,0.0360,0.0361,0.0360,0.0361,3,4.737369911
2023-03-13 08:30:00,0.0361,0.0362,0.0361,0.0362,2,4.470414917
2023-03-13 09:15:00,0.0358,0.0358,0.0356,0.0356,10,4.579670994
2023-03-13 09:30:00,0.0357,0.0357,0.0357,0.0357,5,4.323980209
2023-03-13 11:45:00,0.0352,0.0353,0.0352,0.0353,36,4.372267337
2023-03-13 12:00:00,0.0358,0.0363,0.0354,0.0358,22,4.774248242
2023-03-13 12:15:00,0.0356,0.0357,0.0348,0.0348,169,5.147516224
2023-03-13 12:30:00,0.0347,0.0365,0.0347,0.0361,115,6.06555078
2023-03-13 12:45:00,0.0360,0.0360,0.0333,0.0333,354,7.632297153
2023-03-13 13:00:00,0.0333,0.0338,0.0324,0.0328,447,8.08713307
2023-03-13 13:15:00,0.0330,0.0341,0.0330,0.0339,208,8.438052137
2023-03-13 13:30:00,0.0340,0.0342,0.0337,0.0337,47,8.192476984
2023-03-13 13:45:00,0.0343,0.0352,0.0342,0.0351,160,8.678728628
2023-03-13 14:00:00,0.0353,0.0354,0.0340,0.0344,125,9.05881944
2023-03-13 14:15:00,0.0342,0.0343,0.0334,0.0339,45,9.126046623
2023-03-13 14:30:00,0.0340,0.0350,0.0340,0.0350,58,9.259900436
2023-03-13 14:45:00,0.0355,0.0356,0.0347,0.0355,36,9.241336119
2023-03-13 15:00:00,0.0356,0.0358,0.0350,0.0353,23,9.152669253
2023-03-13 15:15:00,0.0352,0.0360,0.0352,0.0360,44,9.070335735
2023-03-13 15:30:00,0.0360,0.0364,0.0357,0.0361,38,8.922454611
2023-03-13 15:45:00,0.0363,0.0369,0.0363,0.0368,30,8.856564996
2023-03-13 16:00:00,0.0370,0.0373,0.0367,0.0372,52,8.652524639
2023-03-13 16:15:00,0.0370,0.0372,0.0364,0.0367,49,8.605915736
2023-03-13 16:30:00,0.0366,0.0366,0.0359,0.0359,30,8.562636041
2023-03-13 16:45:00,0.0356,0.0357,0.0350,0.0352,23,8.593876324
2023-03-13 17:00:00,0.0351,0.0361,0.0350,0.0360,32,8.765742301
2023-03-13 17:15:00,0.0361,0.0361,0.0350,0.0350,14,8.925332136
2023-03-13 17:30:00,0.0350,0.0356,0.0350,0.0354,48,8.716379841
2023-03-13 17:45:00,0.0352,0.0354,0.0352,0.0353,94,8.236638424
2023-03-13 18:00:00,0.0353,0.0355,0.0350,0.0354,194,8.005449965
2023-03-13 18:15:00,0.0355,0.0357,0.0350,0.0351,678,7.93363211
2023-03-13 18:30:00,0.0350,0.0358,0.0350,0.0355,69,7.938372674
2023-03-13 18:45:00,0.0357,0.0359,0.0356,0.0358,80,7.65706034
2023-03-13 19:00:00,0.0358,0.0358,0.0354,0.0356,188,7.395841744
2023-03-13 19:15:00,0.0356,0.0356,0.0356,0.0356,1,6.867567334
2023-03-13 19:30:00,0.0357,0.0360,0.0357,0.0359,7,6.662741096
2023-03-13 19:45:00,0.0359,0.0359,0.0357,0.0357,2,6.32968816
2023-03-13 20:15:00,0.0360,0.0385,0.0360,0.0385,404,7.877567577
2023-03-13 20:30:00,0.0386,0.0387,0.0380,0.0381,50,7.814884179
2023-03-13 20:45:00,0.0377,0.0387,0.0377,0.0386,149,7.970963881
2023-03-13 22:30:00,0.0382,0.0382,0.0382,0.0382,1,7.687323603
2023-03-13 22:45:00,0.0382,0.0383,0.0382,0.0383,3,7.209657632
2023-03-13 23:45:00,0.0381,0.0381,0.0381,0.0381,7,6.837539229
2023-03-14 00:00:00,0.0382,0.0383,0.0381,0.0381,3,6.492000713
2023-03-14 02:30:00,0.0386,0.0386,0.0386,0.0386,2,6.385429234
2023-03-14 02:45:00,0.0385,0.0385,0.0385,0.0385,2,6.000755717
2023-03-14 03:00:00,0.0384,0.0384,0.0384,0.0384,1,5.64355888
2023-03-14 03:15:00,0.0384,0.0386,0.0384,0.0385,10,5.383304674
2023-03-14 03:45:00,0.0387,0.0387,0.0387,0.0387,1,5.141640055
2023-03-14 04:15:00,0.0385,0.0385,0.0385,0.0385,2,4.917237194
2023-03-14 04:45:00,0.0387,0.0397,0.0387,0.0397,43,5.423148823
2023-03-14 05:00:00,0.0397,0.0398,0.0397,0.0398,29,5.107209621
2023-03-14 05:15:00,0.0397,0.0406,0.0397,0.0404,51,5.385266077
2023-03-14 05:30:00,0.0404,0.0404,0.0404,0.0404,2,5.000604214
2023-03-14 06:00:00,0.0401,0.0401,0.0398,0.0398,3,5.071989627
2023-03-14 07:00:00,0.0400,0.0400,0.0398,0.0398,5,4.852561797
2023-03-14 07:15:00,0.0396,0.0396,0.0396,0.0396,3,4.648807383
2023-03-14 07:30:00,0.0393,0.0394,0.0393,0.0393,6,4.531035427
2023-03-14 07:45:00,0.0393,0.0394,0.0393,0.0393,19,4.278818611
2023-03-14 08:00:00,0.0393,0.0393,0.0393,0.0393,19,3.97318871
2023-03-14 08:15:00,0.0393,0.0393,0.0386,0.0387,13,4.189389516
2023-03-14 08:30:00,0.0385,0.0387,0.0381,0.0387,6,4.318718837
2023-03-14 08:45:00,0.0385,0.0385,0.0385,0.0385,1,4.153096063
2023-03-14 09:00:00,0.0388,0.0388,0.0384,0.0384,13,4.142160629
2023-03-14 09:15:00,0.0385,0.0385,0.0382,0.0384,31,4.060577727
2023-03-14 09:30:00,0.0384,0.0384,0.0378,0.0378,21,4.19910789
2023-03-14 09:45:00,0.0378,0.0379,0.0375,0.0377,27,4.184885898
2023-03-14 10:00:00,0.0377,0.0377,0.0375,0.0376,7,4.028822619
2023-03-14 10:15:00,0.0376,0.0376,0.0374,0.0374,5,3.883906718
2023-03-14 10:30:00,0.0381,0.0381,0.0379,0.0379,3,4.106484809
2023-03-14 11:00:00,0.0381,0.0381,0.0379,0.0379,14,3.956021609
2023-03-14 11:15:00,0.0380,0.0380,0.0379,0.0379,2,3.744877208
2023-03-14 11:30:00,0.0385,0.0387,0.0385,0.0387,44,4.04881455
2023-03-14 11:45:00,0.0387,0.0387,0.0385,0.0385,8,3.902470654
2023-03-14 12:00:00,0.0386,0.0394,0.0385,0.0394,79,4.266579893
2023-03-14 12:15:00,0.0393,0.0394,0.0389,0.0389,36,4.318967043
2023-03-14 12:30:00,0.0386,0.0392,0.0386,0.0391,45,4.439040826
2023-03-14 12:45:00,0.0391,0.0394,0.0384,0.0387,262,4.836252196
2023-03-14 13:00:00,0.0386,0.0388,0.0381,0.0384,21,4.99080561
2023-03-14 13:15:00,0.0384,0.0384,0.0374,0.0375,69,5.348605209
2023-03-14 13:30:00,0.0377,0.0387,0.0377,0.0382,57,5.823704837
2023-03-14 13:45:00,0.0385,0.0400,0.0385,0.0400,167,6.693440206
2023-03-14 14:00:00,0.0400,0.0400,0.0388,0.0390,75,7.072480191
2023-03-14 14:15:00,0.0387,0.0389,0.0384,0.0386,28,6.995874463
2023-03-14 14:30:00,0.0382,0.0384,0.0381,0.0383,17,6.853312002
2023-03-14 14:45:00,0.0381,0.0384,0.0380,0.0383,20,6.649504002
2023-03-14 15:00:00,0.0385,0.0385,0.0383,0.0385,38,6.317396573
2023-03-14 15:15:00,0.0386,0.0386,0.0382,0.0385,58,6.151868246
2023-03-14 15:30:00,0.0387,0.0389,0.0383,0.0383,33,6.141020514
2023-03-14 15:45:00,0.0383,0.0383,0.0376,0.0380,15,6.202376192
2023-03-14 16:00:00,0.0380,0.0381,0.0379,0.0380,24,5.902206464
2023-03-14 16:15:00,0.0379,0.0379,0.0374,0.0375,42,5.909191717
2023-03-14 16:30:00,0.0376,0.0381,0.0374,0.0376,30,5.987106594
2023-03-14 16:45:00,0.0375,0.0384,0.0375,0.0383,13,6.202313266
2023-03-14 17:00:00,0.0384,0.0385,0.0382,0.0382,25,5.973576604
2023-03-14 17:15:00,0.0382,0.0391,0.0381,0.0388,67,6.261178275
2023-03-14 17:30:00,0.0389,0.0392,0.0381,0.0387,264,6.599665541
2023-03-14 17:45:00,0.0384,0.0387,0.0378,0.0379,56,6.771118003
2023-03-14 18:00:00,0.0377,0.0377,0.0368,0.0375,246,7.073181002
2023-03-14 18:15:00,0.0375,0.0388,0.0375,0.0380,590,7.496525216
2023-03-14 18:30:00,0.0381,0.0385,0.0379,0.0384,354,7.389630558
2023-03-14 18:45:00,0.0384,0.0388,0.0383,0.0386,50,7.218942661
2023-03-14 19:00:00,0.0386,0.0390,0.0385,0.0388,46,7.060446757
2023-03-14 19:15:00,0.0387,0.0390,0.0387,0.0388,6,6.770414846
2023-03-14 19:30:00,0.0387,0.0388,0.0384,0.0384,13,6.572528071
2023-03-14 19:45:00,0.0389,0.0391,0.0388,0.0391,8,6.60306178
2023-03-14 20:00:00,0.0391,0.0392,0.0391,0.0392,5,6.202843082
2023-03-14 20:15:00,0.0393,0.0393,0.0393,0.0393,1,5.831211433
2023-03-14 20:30:00,0.0383,0.0397,0.0383,0.0397,10,6.41469633
2023-03-14 20:45:00,0.0401,0.0402,0.0401,0.0402,3,6.313646593
2023-03-14 22:00:00,0.0397,0.0397,0.0396,0.0396,2,6.291243265
2023-03-14 22:15:00,0.0396,0.0396,0.0396,0.0396,1,5.841868746
2023-03-15 03:15:00,0.0396,0.0396,0.0395,0.0395,8,5.496020978
2023-03-15 03:30:00,0.0394,0.0397,0.0393,0.0395,35,5.389162337
2023-03-15 03:45:00,0.0395,0.0395,0.0395,0.0395,1,5.00422217
2023-03-15 05:15:00,0.0397,0.0397,0.0397,0.0397,1,4.789634872
2023-03-15 05:30:00,0.0394,0.0394,0.0394,0.0394,1,4.66180381
2023-03-15 05:45:00,0.0397,0.0397,0.0397,0.0397,1,4.543103538
2023-03-15 06:30:00,0.0397,0.0399,0.0397,0.0399,3,4.361453285
2023-03-15 07:00:00,0.0399,0.0399,0.0399,0.0399,1,4.049920907
2023-03-15 07:15:00,0.0406,0.0409,0.0406,0.0409,10,4.474926557
2023-03-15 07:30:00,0.0407,0.0407,0.0407,0.0407,9,4.298146089
2023-03-15 07:45:00,0.0407,0.0407,0.0407,0.0407,3,3.991135654
2023-03-15 08:00:00,0.0411,0.0411,0.0409,0.0409,7,3.991768821
2023-03-15 08:15:00,0.0410,0.0410,0.0405,0.0406,17,4.063785334
2023-03-15 08:30:00,0.0405,0.0409,0.0402,0.0408,8,4.273514953
2023-03-15 08:45:00,0.0405,0.0405,0.0401,0.0403,47,4.468263885
2023-03-15 09:00:00,0.0402,0.0402,0.0401,0.0401,3,4.291959322
2023-03-15 09:15:00,0.0401,0.0401,0.0399,0.0401,12,4.128247942
2023-03-15 09:30:00,0.0401,0.0404,0.0401,0.0404,17,4.047658803
2023-03-15 10:00:00,0.0406,0.0406,0.0398,0.0398,9,4.329968888
2023-03-15 10:15:00,0.0402,0.0403,0.0398,0.0402,124,4.377828254
2023-03-15 10:30:00,0.0403,0.0403,0.0397,0.0398,47,4.493697664
2023-03-15 10:45:00,0.0399,0.0399,0.0380,0.0384,128,5.529862117
2023-03-15 11:00:00,0.0382,0.0388,0.0382,0.0386,90,5.563443394
2023-03-15 11:15:00,0.0386,0.0387,0.0383,0.0385,51,5.451768866
2023-03-15 11:30:00,0.0384,0.0389,0.0382,0.0389,30,5.562356804
2023-03-15 11:45:00,0.0387,0.0392,0.0387,0.0391,18,5.522188461
2023-03-15 12:00:00,0.0387,0.0392,0.0386,0.0389,42,5.556317856
2023-03-15 12:15:00,0.0385,0.0390,0.0385,0.0390,64,5.516580867
2023-03-15 12:30:00,0.0389,0.0391,0.0383,0.0383,126,5.693967948
2023-03-15 12:45:00,0.0383,0.0385,0.0380,0.0382,26,5.644398809
2023-03-15 13:00:00,0.0382,0.0383,0.0367,0.0379,291,6.384084608
2023-03-15 13:15:00,0.0376,0.0378,0.0368,0.0372,164,6.71379285
2023-03-15 13:30:00,0.0375,0.0384,0.0371,0.0377,190,7.162807647
2023-03-15 13:45:00,0.0377,0.0377,0.0365,0.0369,73,7.508321386
2023-03-15 14:00:00,0.0367,0.0394,0.0367,0.0389,221,8.900584144
2023-03-15 14:15:00,0.0385,0.0386,0.0371,0.0378,191,9.55054242
2023-03-15 14:30:00,0.0377,0.0394,0.0372,0.0387,301,10.43978939
2023-03-15 14:45:00,0.0387,0.0390,0.0364,0.0364,250,11.551233
2023-03-15 15:00:00,0.0367,0.0379,0.0365,0.0375,200,11.7975735
2023-03-15 15:15:00,0.0378,0.0380,0.0374,0.0375,136,11.38346111
2023-03-15 15:30:00,0.0376,0.0382,0.0372,0.0372,210,11.28464246
2023-03-15 15:45:00,0.0372,0.0376,0.0372,0.0372,108,10.76431086
2023-03-15 16:00:00,0.0372,0.0372,0.0360,0.0363,152,10.85257437
2023-03-15 16:15:00,0.0362,0.0368,0.0360,0.0366,112,10.64881905
2023-03-15 16:30:00,0.0366,0.0375,0.0366,0.0375,64,10.53104626
2023-03-15 16:45:00,0.0376,0.0377,0.0368,0.0368,199,10.42168582
2023-03-15 17:00:00,0.0368,0.0385,0.0368,0.0385,179,10.8915654
2023-03-15 17:15:00,0.0388,0.0390,0.0384,0.0386,142,10.54216787
2023-03-15 17:30:00,0.0387,0.0406,0.0387,0.0404,609,11.21772731
2023-03-15 17:45:00,0.0403,0.0404,0.0394,0.0396,136,11.13074679
2023-03-15 18:00:00,0.0397,0.0397,0.0385,0.0388,86,11.1928363
2023-03-15 18:15:00,0.0387,0.0394,0.0378,0.0382,379,11.53620514
2023-03-15 18:30:00,0.0385,0.0390,0.0381,0.0390,95,11.35504763
2023-03-15 18:45:00,0.0390,0.0390,0.0385,0.0385,28,10.90111566
2023-03-15 19:00:00,0.0386,0.0390,0.0385,0.0385,41,10.47960739
2023-03-15 19:15:00,0.0387,0.0388,0.0384,0.0387,82,10.01677829
2023-03-15 19:30:00,0.0389,0.0393,0.0387,0.0387,90,9.72986556
2023-03-15 19:45:00,0.0385,0.0387,0.0385,0.0386,10,9.177732305
2023-03-15 20:00:00,0.0388,0.0393,0.0387,0.0392,23,9.022179998
2023-03-15 20:15:00,0.0391,0.0391,0.0391,0.0391,5,8.449167141
2023-03-15 20:30:00,0.0391,0.0392,0.0389,0.0389,10,8.059940916
2023-03-15 20:45:00,0.0392,0.0392,0.0390,0.0391,8,7.698516565
2023-03-15 22:00:00,0.0395,0.0395,0.0395,0.0395,1,7.434336811
2023-03-15 22:30:00,0.0392,0.0392,0.0392,0.0392,1,7.117598467
2023-03-16 00:00:00,0.0395,0.0395,0.0395,0.0395,4,6.823484291
2023-03-16 00:45:00,0.0392,0.0395,0.0391,0.0393,20,6.621806841
2023-03-16 01:00:00,0.0394,0.0395,0.0394,0.0395,31,6.291677781
2023-03-16 01:15:00,0.0395,0.0395,0.0395,0.0395,4,5.842272226
2023-03-16 01:45:00,0.0396,0.0396,0.0396,0.0396,3,5.496395638
2023-03-16 02:30:00,0.0393,0.0394,0.0393,0.0394,12,5.318081664
2023-03-16 05:45:00,0.0393,0.0394,0.0393,0.0394,6,5.009647259
2023-03-16 07:00:00,0.0393,0.0393,0.0390,0.0390,69,4.937529598
2023-03-16 07:15:00,0.0387,0.0387,0.0386,0.0386,30,4.870563198
2023-03-16 08:15:00,0.0385,0.0390,0.0385,0.0390,18,4.879808684
2023-03-16 08:30:00,0.0391,0.0391,0.0391,0.0391,1,4.602679492
2023-03-16 08:45:00,0.0392,0.0392,0.0392,0.0392,3,4.345345243
2023-03-16 09:00:00,0.0392,0.0392,0.0392,0.0392,3,4.03496344
2023-03-16 09:30:00,0.0385,0.0387,0.0385,0.0387,6,4.246751765
